Agreement,Year,Part,Section,Provision Reference,Provision Text,search_part,search_text
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""oil"" means crude oil, regardless of gravity, produced at a wellhead in liquid form and any other hydrocarbons except gas and, without limiting the generality of the foregoing, hydrocarbons that may be extracted or recovered from deposits of oil sand, bitumen, bituminous sand, oil shale or from any other types of deposits.",interpretation definition,oil mean crude oil regardless gravity produced wellhead liquid form hydrocarbon except gas without limiting generality foregoing hydrocarbon may extracted recovered deposit oil sand bitumen bituminous sand oil shale type deposit
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""Parties"" means the Parties to the Agreement, namely the Tlicho, as represented by the Tlicho Government, the Government of the Northwest Territories and the Government of Canada.",interpretation definition,party mean party agreement namely represented government government northwest territory government canada
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""permanent resident of Canada"" means a person who has the status of a permanent resident of Canada under the Immigration Act.",interpretation definition,permanent resident canada mean person status permanent resident canada immigration act
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""plants"" means flora, other than trees, in a wild state and includes fungi and algae in a wild state.",interpretation definition,plant mean flora tree wild state includes fungi algae wild state
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""project"" means an undertaking, or extension thereof, on land or water and includes the establishment of a national park, a national historic park or site or a territorial park. ""proponent"" means, for the purpose of 10.6, government or the holder of an interest in land or an authorization to use land.",interpretation definition,project mean undertaking extension thereof land water includes establishment national park national historic park site territorial park proponent mean purpose government holder interest land authorization use land
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""protected area"" means a site or area of land under the administration and control of and protected by government including such a site or area that is a site with archaeological significance, a historic park or site, a territorial park, a game reserve, a sanctuary, a migratory bird sanctuary or other area established for the protection of wildlife and wildlife habitat, but does not include a national park.",interpretation definition,protected area mean site area land administration control protected government including site area site archaeological significance historic park site territorial park game reserve sanctuary migratory bird sanctuary area established protection wildlife wildlife habitat include national park
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""Proven Area Agreement"" means the agreement dated July 21, 1944 between Imperial Oil Limited and His Majesty in Right of Canada, as amended and renewed from time to time.",interpretation definition,proven area agreement mean agreement dated july imperial oil limited majesty right canada amended renewed time time
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""Register"" means the Tlicho Citizens Register published initially by the Eligibility Committee under 3.3.1(e), as amended from time to time in accordance with 3.4.",interpretation definition,register mean citizen register published initially eligibility committee e amended time time accordance
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""registrar"" means, in relation to the Register,",interpretation definition,registrar mean relation register
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1(0)(a),"until the designation of a registrar by the Tlicho Government under 3.2.2, the Eligibility Committee; or",interpretation definition,designation registrar government eligibility committee
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1(0)(b),the registrar designated by the Tlicho Government under 3.2.2.,interpretation definition,registrar designated government
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""royalty"" means any payment, whether in money or in kind, in respect of production of a resource in, on or under the Mackenzie Valley, including the Norman Wells Proven Area, paid or payable to government because the Crown is the owner of the resource prior to the production of the resource, including without limiting the generality of the foregoing, the payment to government under the Frontier Lands Petroleum Royalty Regulations passed pursuant to the Canada Petroleum Resources Act but, for greater certainty, does not include any payment, whether in money or in kind,",interpretation definition,royalty mean payment whether money kind respect production resource mackenzie valley including norman well proven area paid payable government crown owner resource prior production resource including without limiting generality foregoing payment government frontier land petroleum royalty regulation passed pursuant canada petroleum resource act greater certainty include payment whether money kind
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1(0)(a),"to government as owner or part owner of the produced resource, including without limiting the generality of the foregoing, the payment to government pursuant to clause 18 of the Proven Area Agreement;",interpretation definition,government owner part owner produced resource including without limiting generality foregoing payment government pursuant clause proven area agreement
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1(0)(b),by way of transfer between governments;,interpretation definition,way transfer government
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1(0)(c),for a service;,interpretation definition,service
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1(0)(d),for the issuance of a right or interest; or,interpretation definition,issuance right interest
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1(0)(e),for the granting of an approval or authorization.,interpretation definition,granting approval authorization
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""Sahtu settlement area"" means the area defined as ""settlement area"" in the Comprehensive Land Claim Agreement between Her Majesty the Queen in right of Canada and the Sahtu Dene and Métis signed on September 6, 1993.",interpretation definition,sahtu settlement area mean area defined settlement area comprehensive land claim agreement majesty queen right canada sahtu dene métis signed september
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""settlement legislation"" means the legislation referred to in 4.3.1(c) and 4.3.2(b) that provides the Agreement is approved, given effect and declared valid.",interpretation definition,settlement legislation mean legislation referred c b provides agreement approved given effect declared valid
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""specified substances"" means carving stone, clay, construction stone, diatomaceous earth, earth, flint, gravel, gypsum, limestone, marble, marl, ochre, peat, sand, shale, slate, sodium chloride, soil and volcanic ash.",interpretation definition,specified substance mean carving stone clay construction stone diatomaceous earth earth flint gravel gypsum limestone marble marl ochre peat sand shale slate sodium chloride soil volcanic ash
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""Surface Rights Board"" means the board referred to in 6.6.1.",interpretation definition,surface right board mean board referred
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""Surveyor General"" means the Surveyor General of Canada Lands appointed in the manner authorized by law or a person authorized, by the Minister of the Government of Canada responsible for Canada Lands surveys, to carry out the duties of the Surveyor General.",interpretation definition,surveyor general mean surveyor general canada land appointed manner authorized law person authorized minister government canada responsible canada land survey carry duty surveyor general
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""territorial legislation"" means legislation made by the Northwest Territories legislative assembly or legislation made thereunder.",interpretation definition,territorial legislation mean legislation made northwest territory legislative assembly legislation made thereunder
Tlicho Agreement,2003,Chapter 1 - Interpretation,1.1 DEFINITIONS,1.1.1,"""territorial park"" means an area established under the Territorial Parks Act. ""Tlicho"" means the Aboriginal people that,",interpretation definition,territorial park mean area established territorial park act mean aboriginal people
