Agreement,Year,Part,Section,Provision Reference,Provision Text,search_part,search_text
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,(0)(b),"the parts of fish, Intertidal Bivalves and other shellfish, crustaceans, and marine animals, excluding cetaceans; and",definition,part fish intertidal bivalve shellfish crustacean marine animal excluding cetacean
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,(0)(c),"the eggs, sperm, spawn, larvae, spat, juvenile stages and adult stages of fish, Intertidal Bivalves and other shellfish, crustaceans and marine animals, excluding cetaceans;",definition,egg sperm spawn larva spat juvenile stage adult stage fish intertidal bivalve shellfish crustacean marine animal excluding cetacean
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""Forest Resources"" means all Timber Resources, medicinal plants, fungi, branches, bark, cones, bushes, roots, moss, mushrooms, ferns, floral greens, herbs, berries, spices, seeds and plants associated with grazing, including all biota, but does not include Wildlife, Migratory Birds, water, Fish or Aquatic Plants;",definition,forest resource mean timber resource medicinal plant fungi branch bark cone bush root moss mushroom fern floral green herb berry spice seed plant associated grazing including biota include wildlife migratory bird water fish aquatic plant
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""Former Tsawwassen Reserve"" means that portion of the lands set out in Appendix C – 4, that immediately before the Effective Date comprised the Tsawwassen Indian Reserve, and the mines and minerals set out in Appendix C – 5;",definition,former reserve mean portion land set appendix c – immediately effective date comprised indian reserve mine mineral set appendix c –
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""Fraser River Parcels"" means the Fraser River Parcels set out in Appendix E – 2;",definition,fraser river parcel mean fraser river parcel set appendix e –
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""Greater Vancouver Housing Corporation"" means the Greater Vancouver Housing Corporation incorporated under Provincial Law on June 24, 1974, and its successors;",definition,greater vancouver housing corporation mean greater vancouver housing corporation incorporated provincial law june successor
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""Greater Vancouver Regional District"" means the Greater Vancouver Regional District incorporated under the Local Government Act, and its successors;",definition,greater vancouver regional district mean greater vancouver regional district incorporated local government act successor
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""Greater Vancouver Sewerage and Drainage District"" means the Greater Vancouver Sewerage and Drainage District incorporated under the Greater Vancouver Sewerage and Drainage District Act, and its successors;",definition,greater vancouver sewerage drainage district mean greater vancouver sewerage drainage district incorporated greater vancouver sewerage drainage district act successor
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""Greater Vancouver Transportation Authority"" means the Greater Vancouver Transportation Authority established as a corporation under the Greater Vancouver Transportation Authority Act, and its successors;",definition,greater vancouver transportation authority mean greater vancouver transportation authority established corporation greater vancouver transportation authority act successor
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""Greater Vancouver Water District"" means the Greater Vancouver Water District incorporated under the Greater Vancouver Water District Act, and its successors;",definition,greater vancouver water district mean greater vancouver water district incorporated greater vancouver water district act successor
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""Heritage Resources"" includes archaeological sites, traditional use sites, culturally modified trees, trails and routes, burial or other funereal sites, structural features, and cultural landscapes;",definition,heritage resource includes archaeological site traditional use site culturally modified tree trail route burial funereal site structural feature cultural landscape
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""Highway 17 Corridor"" means the portion of Highway #17 that bisects the Former Tsawwassen Reserve as shown in Appendix Q – 1;",definition,highway corridor mean portion highway bisects former reserve shown appendix q –
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""Indian"" has the same meaning as Indian under the Indian Act;",definition,indian meaning indian indian act
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""Intellectual Property"" means any intangible property right resulting from intellectual activity in the industrial, scientific, literary or artistic fields, including any right relating to patents, copyrights, trademarks, industrial designs, or plant breeders' rights;",definition,intellectual property mean intangible property right resulting intellectual activity industrial scientific literary artistic field including right relating patent copyright trademark industrial design plant breeder right
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""International Legal Obligation"" means an international obligation binding on Canada under international law, including those that are in force before, on or after the Effective Date;",definition,international legal obligation mean international obligation binding canada international law including force effective date
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""International Treaty"" means an agreement governed by international law and concluded in written form:",definition,international treaty mean agreement governed international law concluded written form
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,(0)(a),between states; orbetween states; or,definition,state orbetween state
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,(0)(b),"between one or more states and one or more international organizations, whether that agreement is embodied in a single instrument or in two or more related instruments and whatever its particular designation;",definition,one state one international organization whether agreement embodied single instrument two related instrument whatever particular designation
Tsawwassen First Nation Final Agreement,2007,Chapter 1 - Definitions,,,"""International Tribunal"" means any international court, committee, treaty body, tribunal, arbitral tribunal, or other international mechanism or procedure that has jurisdiction to consider the performance of Canada in respect of the International Legal Obligation in question;",definition,international tribunal mean international court committee treaty body tribunal arbitral tribunal international mechanism procedure jurisdiction consider performance canada respect international legal obligation question
