agreement,year,provisionNum,part,section,provisionText
Anishinabek Nation Governance Agreement,2019,17.21,Chapter 17,Arbitration,"If the parties to the dispute do not agree to submit the dispute to arbitration, the dispute may be referred to the Federal Court."
Anishinabek Nation Governance Agreement,2019,17.22,Chapter 17,Arbitration,A dispute related to the calculation of the Transfer Payment will not be referred to arbitration.
Anishinabek Nation Governance Agreement,2019,17.23,Chapter 17,Costs of Mediation or Arbitration,"A party to a disputewill bear its own costs, and an equal share of the costs of the mediation and arbitration, including the remuneration and expenses of the mediator or arbitrator, unless otherwise agreed to in writing by the parties to the dispute."
Anishinabek Nation Governance Agreement,2019,17.24,Chapter 17,Costs of Mediation or Arbitration,"Notwithstanding section 17.23, an arbitrator may award costs in accordance with the Ontario Arbitration Act, 1991."
Anishinabek Nation Governance Agreement,2019,17.25,Chapter 17,Excluded Disputes,A dispute regarding Canada's compliance with an International Legal Obligation or a dispute relating to a determination by an International Tribunal concerning Canada's compliance with an International Legal Obligation will not be referred to dispute resolution under this Chapter.
Anishinabek Nation Governance Agreement,2019,17.26,Chapter 17,Continuing Obligations,A dispute does not relieve a party to the dispute of its obligations under this Agreement or the Anishinabek Nation Fiscal Agreement.
Anishinabek Nation Governance Agreement,2019,18.1,Chapter 18,Province of Ontario,"The Parties affirm that they are prepared to enter into discussions with the Government of Ontario with respect to matters arising from this Agreement, with a view to ensuring effective implementation of this Agreement."
Anishinabek Nation Governance Agreement,2019,19.1,Chapter 19,Entire Agreement,"This Agreement constitutes the entire agreement between the Parties with respect to the subject matter of this Agreement. There is no representation, warranty, condition or collateral agreement affecting this Agreement, save for those expressed in this Agreement."
Anishinabek Nation Governance Agreement,2019,19.2,Chapter 19,No Implied Waiver,The performance by a Party of an obligation under a provision of this Agreement may not be waived unless the waiver is in writing and signed by the Party giving the waiver.
Anishinabek Nation Governance Agreement,2019,19.3,Chapter 19,Service of Notice,Any notice or other communications under or related to this Agreement will be in writing and be:
Anishinabek Nation Governance Agreement,2019,19.3(a),Chapter 19,Service of Notice,delivered personally or by prepaid courier service
Anishinabek Nation Governance Agreement,2019,19.3(b),Chapter 19,Service of Notice,mailed by registered mail requiring signature on delivery
Anishinabek Nation Governance Agreement,2019,19.3(c),Chapter 19,Service of Notice,"transmitted by facsimile or electronic means
          or"
Anishinabek Nation Governance Agreement,2019,19.3(d),Chapter 19,Service of Notice,communicated by any other means agreed to by the Parties
Anishinabek Nation Governance Agreement,2019,19.4,Chapter 19,Service of Notice,"Any notice or other communications will be considered to have been given, made or delivered, and received:"
Anishinabek Nation Governance Agreement,2019,19.4(a),Chapter 19,Service of Notice,"when delivered personally or by courier, at the start of business on the next business day after the business day on which it was received by the addressee"
Anishinabek Nation Governance Agreement,2019,19.4(b),Chapter 19,Service of Notice,"when mailed by prepaid registered mail in Canada, upon signature"
Anishinabek Nation Governance Agreement,2019,19.4(c),Chapter 19,Service of Notice,"when transmitted by facsimile or electronic means and the sender receives confirmation of the transmission, at the start of business on the next business day after the day on which it was transmitted
          or"
Anishinabek Nation Governance Agreement,2019,19.4(d),Chapter 19,Service of Notice,"when communicated by any other means, received on a date agreed to by the Parties"
Anishinabek Nation Governance Agreement,2019,19.5,Chapter 19,Service of Notice,Any notice or communications will be provided to a Party at the address below:
Anishinabek Nation Governance Agreement,2019,19.5,Chapter 19,Service of Notice,"For Canada:
        Minister of Crown-Indigenous Relations
        10 Wellington Street
        Gatineau, QC  K1A 0H4
        Fax: (819) 953-4941"
Anishinabek Nation Governance Agreement,2019,19.5,Chapter 19,Service of Notice,"For the Anishinabek Nation:
        Office of the Grand Council Ogiimah, Anishinabek Nation
        Union of Ontario Indians
        Nipissing First Nation
        P.O. Box 711
        North Bay, ON  P1B 8J8
        Fax: (705) 497-9135"
Anishinabek Nation Governance Agreement,2019,19.5,Chapter 19,Service of Notice,"For the First Nations:
        addresses set out in Schedule A."
Anishinabek Nation Governance Agreement,2019,19.6,Chapter 19,Service of Notice,"Where a Party changes its address or facsimile number, it will give written notice of the change to the other Parties."
Anishinabek Nation Governance Agreement,2019,19.7,Chapter 19,No Assignment,"Except as agreed to in writing by the Parties, this Agreement may not be assigned, either in whole or in part."
Anishinabek Nation Governance Agreement,2019,19.8,Chapter 19,Enurement,This Agreement enures to the benefit of and is binding upon the Parties and their respective successors and permitted assigns.
Anishinabek Nation Governance Agreement,2019,19.9,Chapter 19,Severability,"If a court of competent jurisdiction determines that any provision of this Agreement is invalid or unenforceable, that provision will be severed from this Agreement to the extent of the invalidity or unenforceability, and the remainder of this Agreement will remain valid and enforceable."
Anishinabek Nation Governance Agreement,2019,19.10,Chapter 19,Severability,The Parties will make reasonable efforts to agree on an amendment to remedy or replace the invalid or unenforceable provision.
Anishinabek Nation Governance Agreement,2019,19.11,Chapter 19,Severability,No Party will have a claim or a cause of action in the event any provision of this Agreement is found by a court of competent jurisdiction to be invalid.
Anishinabek Nation Governance Agreement,2019,19.12,Chapter 19,Counterparts,This Agreement and any amendment may be executed in any number of counterparts with the same effect as if all Parties had signed the same document. All counterparts are to be construed together and constitute one and the same document.
Anishinabek Nation Governance Agreement,2019,20.1,Chapter 20,Schedules,The following document is attached to and forms part of this Agreement:
Anishinabek Nation Governance Agreement,2019,20.1(a),Chapter 20,Schedules,Schedule A – First Nations
Anishinabek Nation Governance Agreement,2019,20.2,Chapter 20,Schedules,The following documents are attached to but do not form part of this Agreement:
Anishinabek Nation Governance Agreement,2019,20.2(a),Chapter 20,Schedules,Schedule B – Anishinabek Nation – Canada Intergovernmental Forum: Terms of Reference.
Anishinabek Nation Governance Agreement,2019,20.2,Signatures,Schedules,"In witness whereof, this Agreement is hereby executed by the Ogiimah of each First Nation, the Grand Council Ogiimah of the Anishinabek Nation and the Minister of Crown-Indigenous Relations on behalf of Canada on this 6th day of April 2022."
Anishinabek Nation Governance Agreement,2019,20.2,Schedule A,Schedules,The First Nations are:
Anishinabek Nation Governance Agreement,2019,20.2,Schedule A,Schedules,"Magnetawan First Nation
    Moose Deer Point First Nation
    Nipissing First Nation
    Wahnapitae First Nation
    Zhiibaahaasing First Nation"
Anishinabek Nation Governance Agreement,2019,20.2,Schedule B,Terms of Reference,"Whereas the Anishinabek Nation Governance Agreement provides for the establishment of a new government-to-government relationship between the Parties within the framework of the Constitution Act, 1982"
Anishinabek Nation Governance Agreement,2019,20.2,Schedule B,Terms of Reference,Whereas the Anishinabek Nation Governance Agreement provides for the establishment of the Anishinabek Nation – Canada Intergovernmental Forum to maintain their intergovernmental relationship and to enable cooperation on issues of mutual interest or concern
Anishinabek Nation Governance Agreement,2019,20.2,Schedule B,Terms of Reference,"Therefore, in the spirit of partnership and cooperation, the Anishinabek Nation and Canada agree to regular leadership meetings to:"
Anishinabek Nation Governance Agreement,2019,20.2,Schedule B,Terms of Reference,"Facilitate inter-governmental cooperation on issues of mutual interest or concern to the Anishinabek Nation, one or more First Nations or Canada"
Anishinabek Nation Governance Agreement,2019,20.2,Schedule B,Terms of Reference,Enable effective problem solving on issues of concern
Anishinabek Nation Governance Agreement,2019,20.2,Schedule B,Terms of Reference,Promote a government-to-government relationship based on mutual respect and trust
Anishinabek Nation Governance Agreement,2019,20.2,Schedule B,Terms of Reference,Strengthen communications and information sharing between governments
Anishinabek Nation Governance Agreement,2019,20.2,Schedule B,Terms of Reference,Any other matters agreed to by the Parties
Anishinabek Nation Governance Agreement,2019,20.2,Schedule B,Terms of Reference,The Anishinabek Nation and Canada further agree to:
Anishinabek Nation Governance Agreement,2019,20.2,Schedule B,Terms of Reference,Jointly develop meeting agendas in advance
Anishinabek Nation Governance Agreement,2019,20.2,Schedule B,Terms of Reference,Amend these terms of reference as required from time to time in writing
Anishinabek Nation Governance Agreement,2019,20.2,Schedule B,Terms of Reference,Consider other matters as may be required to ensure the proper functioning of the Anishinabek Nation – Canada Intergovernmental Forum
Anishinabek Nation Governance Agreement,2019,20.2,Schedule B,Terms of Reference,Invite other governments to participate in these meetings where appropriate
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Contact information,Most asked-about topics
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Contact information,Specialized enquiries
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Contact information,General enquiries
Anishinabek Nation Governance Agreement,2019,20.2,About this site,News,Newsroom
Anishinabek Nation Governance Agreement,2019,20.2,About this site,News,News releases
Anishinabek Nation Governance Agreement,2019,20.2,About this site,News,Media advisories
Anishinabek Nation Governance Agreement,2019,20.2,About this site,News,Speeches
Anishinabek Nation Governance Agreement,2019,20.2,About this site,News,Statements
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Government,How government works
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Government,Departments and agencies
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Government,Prime Minister
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Government,Ministers
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Government,Public service and military
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Government,"Policies, regulations and laws"
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Government,Libraries
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Government,Publications
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Government,Statistics and data
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Government,About Canada.ca
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Transparency,Government-wide reporting
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Transparency,Open government
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Transparency,Proactive disclosure
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Transparency,Terms and conditions
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Transparency,Privacy
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Feedback,
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Social media,
Anishinabek Nation Governance Agreement,2019,20.2,About this site,Mobile centre,
