agreement,year,provisionNum,topic,provisionText
Westbank First Nation Self Government Agreement,2003,45,Part VI - Structures and Procedures of Government Judicial Review,"

Except as otherwise provided in this agreement, in the event of a conflict between a provision of the Constitution in relation to a matter set out in subsection 43(a) to (k) and federal law, the Constitution prevails to the extent of the conflict.
In the event of a conflict between a provision of the Constitution provided for in accordance with subsection 43(l) and federal law, the conflict of laws provision in the Agreement in relation to that subject matter of the conflicting provision of the Constitution shall apply.

"
Westbank First Nation Self Government Agreement,2003,45a,Part VI - Structures and Procedures of Government Judicial Review,"Except as otherwise provided in this agreement, in the event of a conflict between a provision of the Constitution in relation to a matter set out in subsection 43(a) to (k) and federal law, the Constitution prevails to the extent of the conflict."
Westbank First Nation Self Government Agreement,2003,45b,Part VI - Structures and Procedures of Government Judicial Review,"In the event of a conflict between a provision of the Constitution provided for in accordance with subsection 43(l) and federal law, the conflict of laws provision in the Agreement in relation to that subject matter of the conflicting provision of the Constitution shall apply."
Westbank First Nation Self Government Agreement,2003,46,Part VI - Structures and Procedures of Government Judicial Review,The Chief and Councillors of Westbank First Nation holding office at the time this Agreement comes into effect shall form the Council until such time as elections are held pursuant to the Constitution.
Westbank First Nation Self Government Agreement,2003,47,Part VI - Structures and Procedures of Government Judicial Review,"Westbank Law may establish administrative boards, tribunals, commissions or other administrative bodies for carrying out functions under Westbank Law including the determination of matters or rights under Westbank Law except with respect to matters or rights the Constitution requires determined in a specific manner."
Westbank First Nation Self Government Agreement,2003,48,Judicial Review,"

The Judicial Review Procedure Act of British Columbia shall apply to the Westbank First Nation.
For the purpose of applying the Judicial Review Procedure Act of British Columbia, an ""enactment"" shall mean Westbank Law.
Applications for judicial review shall be brought before the Supreme Court of British Columbia in accordance with the Judicial Review Procedure Act of British Columbia.

"
Westbank First Nation Self Government Agreement,2003,48a,Judicial Review,The Judicial Review Procedure Act of British Columbia shall apply to the Westbank First Nation.
Westbank First Nation Self Government Agreement,2003,48b,Judicial Review,"For the purpose of applying the Judicial Review Procedure Act of British Columbia, an ""enactment"" shall mean Westbank Law."
Westbank First Nation Self Government Agreement,2003,48c,Judicial Review,Applications for judicial review shall be brought before the Supreme Court of British Columbia in accordance with the Judicial Review Procedure Act of British Columbia.
Westbank First Nation Self Government Agreement,2003,49,Delegation,"Any jurisdiction of Westbank First Nation may be delegated, consistent with the Constitution and Agreement, in whole or in part to a tribal, regional or national body established by First Nations subject to:
        
the delegatee body acting under an implemented self-government agreement with Canada that provides for the exercise of such jurisdiction; or
a court recognizing the right of that delegatee body to exercise such jurisdiction.

"
Westbank First Nation Self Government Agreement,2003,49a,Delegation,the delegatee body acting under an implemented self-government agreement with Canada that provides for the exercise of such jurisdiction; or
Westbank First Nation Self Government Agreement,2003,49b,Delegation,a court recognizing the right of that delegatee body to exercise such jurisdiction.
Westbank First Nation Self Government Agreement,2003,50,Delegation,"In the exercise of jurisdiction set out in this Agreement, Westbank First Nation may delegate authority, other than law-making authority, to any tribal council, regional body or national body established by First Nations or to any other legal entity in Canada."
Westbank First Nation Self Government Agreement,2003,51,Delegation,Any delegation made by Westbank First Nation pursuant to sections 49 or 50 is not valid except by written agreement with the delegatee.
Westbank First Nation Self Government Agreement,2003,52,Delegation,"Westbank First Nation may delegate any of its authority, other than law-making authority or authority in relation to matters the Constitution requires determined in a specific manner, to a department, institution, agency or official of Westbank First Nation government."
Westbank First Nation Self Government Agreement,2003,53,Governance,"Should Westbank First Nation enter into governance arrangements with other First Nations that would establish another level of First Nation government, Canada, Westbank First Nation and the other level of government shall address which functions of the government of Westbank First Nation should remain at the individual First Nation's level, which functions should be transferred to the other level of government and what changes may be required to the existing Agreement, financial transfer agreement and implementation plan in order to ensure the stable and efficient operation of both levels of government."
